Customer_ID,Age,Occupation,Annual_Income,Monthly_Inhand_Salary
CUST06431,34,Teacher,167075.68,13893.97333
CUST06432,50,Media_Manager,104929.28,9025.106667
CUST06433,50,Accountant,120948.16,10373.01333
CUST06434,18,Lawyer,58770.12,4659.51
CUST06436,38,Manager,27964.68,2224.39
CUST06437,50,Accountant,21931.995,1887.66625
CUST06438,45,Accountant,53352.6,4345.05
CUST06439,20,Writer,42395.16,3491.93
CUST06440,17,Architect,14099.52,1108.96
CUST06441,38,Journalist,30739.3,2298.608333
CUST06442,42,Musician,53387.88,4437.99
CUST06443,43,Writer,17794.505,1340.875417
CUST06444,56,Media_Manager,60422.06,4863.171667
CUST06445,55,Engineer,112095.72,9559.31
CUST06446,36,Mechanic,24577.48,2055.123333
CUST06447,33,Teacher,37482.98,3399.581667
CUST06448,28,Musician,33787.3,2956.608333
CUST06449,20,Mechanic,75506.42,6050.201667
CUST06450,28,Musician,142081.48,11771.12333
CUST06451,32,Developer,17733.32,1687.776667
CUST06452,23,Doctor,63983.16,5318.93
CUST06453,48,Developer,33057.46,2836.788333
CUST06454,31,Scientist,41729.08,3750.423333
CUST06455,24,Architect,68911.26,5871.605
CUST06456,23,Engineer,13129.295,827.1079167
CUST06457,21,Writer,19243.9,1442.658333
CUST06458,42,Architect,35758.39,3212.865833
CUST06459,25,Writer,104562.72,8428.56
CUST06460,37,Mechanic,22953.95,2180.829167
CUST06461,31,Writer,14780.71,1224.725833
CUST06462,33,Teacher,107688.4,9252.033333
CUST06463,35,Writer,62792.1,5157.675
CUST06464,17,Journalist,35296.32,2939.36
CUST06465,40,Architect,17893.36,1630.113333
CUST06466,25,Musician,54539.52,4540.96
CUST06467,32,Doctor,37937.56,3129.463333
CUST06468,48,Doctor,132003.96,11062.33
CUST06469,36,Doctor,73606.16,5852.846667
CUST06470,40,Engineer,41691.16,3259.263333
CUST06471,32,Writer,59641.5,4974.125
CUST06472,32,Lawyer,50573.82,4175.485
CUST06473,43,Engineer,11900.03,1264.669167
CUST06474,39,Developer,17046.75,1544.5625
CUST06475,35,Architect,116680.84,10017.40333
CUST06476,45,Teacher,27020.67,2514.7225
CUST06477,24,Entrepreneur,26554.52,2114.876667
CUST06478,20,Lawyer,21555.5,2006.291667
CUST06479,25,Musician,166102.8,14034.9
CUST06480,30,Media_Manager,39832.82,3492.401667
CUST06481,31,Mechanic,57906.8,4734.566667
CUST06482,35,Engineer,144388.36,11754.36333
CUST06483,40,Writer,31729.38,2715.115
CUST06484,25,Engineer,82382.62,7097.218333
CUST06486,38,Scientist,45536.43,3735.7025
CUST06487,24,Developer,47725.98,4099.165
CUST06488,26,Doctor,81864.56,6882.046667
CUST06489,26,Scientist,30632.94,2535.745
CUST06490,31,Engineer,62859.18,5414.265
CUST06491,21,Manager,45366.27,3481.5225
CUST06493,46,Media_Manager,136556.44,11613.70333
CUST06494,27,Teacher,63484.24,5157.353333
CUST06495,53,Accountant,29508.41,2576.034167
CUST06496,51,Entrepreneur,128515.52,10879.62667
CUST06497,35,Accountant,7309.155,567.09625
CUST06498,25,Journalist,42534.99,3468.5825
CUST06499,31,Journalist,80877.72,6805.81
CUST06500,37,Accountant,60340.08,4327.369161
CUST06502,43,Scientist,21578.69,1592.224167
CUST06503,39,Accountant,32897.91,2468.4925
CUST06504,50,Entrepreneur,77020.76,6156.396667
CUST06505,24,Developer,16921.67,1456.139167
CUST06506,17,Accountant,61281.6,5208.8
CUST06507,39,Doctor,120174.4,10016.53333
CUST06508,22,Engineer,107765.7,8982.475
CUST06509,29,Entrepreneur,61783.38,5422.615
CUST06510,24,Media_Manager,20588.45,1557.704167
CUST06511,41,Lawyer,47817.32,3814.776667
CUST06512,45,Musician,14320.27,1026.355833
CUST06513,26,Manager,87263.22,7297.935
CUST06514,22,Journalist,33907.86,2562.655
CUST06515,49,Journalist,17027.44,1366.953333
CUST06516,41,Teacher,37261.31,2948.109167
CUST06517,52,Accountant,11514.085,881.5070833
CUST06518,43,Musician,15824.93,1207.744167
CUST06519,55,Architect,28762.68,2281.89
CUST06520,32,Media_Manager,32853.06,2929.755
CUST06521,31,Entrepreneur,48658.29,3932.8575
CUST06522,28,Media_Manager,125982.48,10235.54
CUST06523,21,Entrepreneur,16644.79,1547.065833
CUST06524,32,Architect,61739.8,5247.983333
CUST06525,21,Doctor,40377.89,3206.824167
CUST06526,30,Accountant,7621.8,914.15
CUST06527,45,Architect,35208.2,2919.016667
CUST06529,25,Doctor,108143.55,8458.884362
CUST06530,20,Lawyer,53564.88,4207.74
CUST06531,37,Media_Manager,28061.52,2128.46
CUST06532,18,Architect,114614.88,9369.24
CUST06533,26,Teacher,43319.96,3777.996667
CUST06534,33,Mechanic,63258.9,5061.575
CUST06535,36,Architect,33868.83,3065.4025
CUST06536,42,Architect,57842.04,4864.17
CUST06537,51,Manager,31848.72,2588.06
CUST06538,53,Manager,129204.92,10508.07667
CUST06539,17,Journalist,70260.2,5564.016667
CUST06540,44,Media_Manager,50643.18,4465.265
CUST06541,47,Teacher,90729.48,7299.79
CUST06542,33,Scientist,17912.65,1665.720833
CUST06544,38,Accountant,68824.42,4924.658801
CUST06545,44,Developer,111755.6,9488.966667
CUST06546,38,Entrepreneur,33827.58,2736.965
CUST06547,20,Scientist,73140.38,5799.031667
CUST06548,20,Journalist,63515.92,5566.993333
CUST06549,38,Lawyer,32072.42,2768.701667
CUST06550,21,Lawyer,7680.08,544.0066667
CUST06551,20,Scientist,33000.46,2772.038333
CUST06552,43,Entrepreneur,68488.88,5692.406667
CUST06553,29,Accountant,80918.14,6444.178333
CUST06554,27,Developer,135907.48,11096.62333
CUST06555,29,Journalist,62237.13,5350.4275
CUST06556,43,Entrepreneur,142743.4,12155.28333
CUST06557,33,Engineer,13627.925,1248.660417
CUST06558,30,Journalist,17476.37,1241.364167
CUST06559,22,Accountant,80983.64,6692.636667
CUST06560,19,Writer,127883.4,10874.95
CUST06561,43,Engineer,20234.93,1684.244167
CUST06562,28,Entrepreneur,30411.9,2772.325
CUST06564,49,Engineer,72790.92,6087.91
CUST06565,41,Journalist,87502.53,7277.8775
CUST06566,52,Teacher,35659.07,3074.589167
CUST06567,47,Scientist,78749.9,6433.491667
CUST06568,35,Musician,27909.81,2574.8175
CUST06569,51,Engineer,128429.68,10830.47333
CUST06570,55,Musician,35234.99,2827.249167
CUST06571,41,Scientist,117019.2,10009.6
CUST06572,31,Lawyer,45917.0,3714.416667
CUST06573,27,Architect,27395.53,2414.960833
CUST06574,18,Engineer,25784.65,1853.720833
CUST06575,32,Mechanic,14295.47,1392.289167
CUST06576,32,Journalist,100310.08,8320.173333
CUST06577,45,Journalist,98313.12,7990.76
CUST06578,44,Writer,36479.27,3241.939167
CUST06580,49,Mechanic,19577.155,1659.429583
CUST06581,29,Scientist,17082.685,1695.557083
CUST06582,44,Manager,145168.96,11910.41333
CUST06583,46,Mechanic,22269.09,1931.7575
CUST06584,50,Architect,88783.92,7405.66
CUST06585,21,Media_Manager,26030.03,2146.169167
CUST06586,38,Journalist,32244.75,2555.0625
CUST06587,32,Accountant,16907.7,1235.975
CUST06588,27,Mechanic,9385.19,1061.099167
CUST06589,31,Musician,16942.39,1511.865833
CUST06590,26,Engineer,63876.62,5358.051667
CUST06591,21,Entrepreneur,14184.33,921.0275
CUST06592,52,Manager,28638.1,2539.508333
CUST06593,34,Teacher,17200.97,1185.414167
CUST06594,39,Developer,33405.74,2485.811667
CUST06595,45,Entrepreneur,77460.2,6494.016667
CUST06596,22,Teacher,29674.93,2681.910833
CUST06597,39,Journalist,19426.81,1397.900833
CUST06598,33,Journalist,14595.6,1058.3
CUST06599,22,Engineer,93312.33,7898.0275
CUST06600,21,Architect,76154.56,6433.213333
CUST06601,47,Entrepreneur,32959.87,2957.655833
CUST06602,30,Developer,39420.54,3389.045
CUST06603,45,Engineer,28766.28,2582.19
CUST06604,25,Doctor,28097.2,2397.433333
CUST06605,52,Journalist,128938.95,10722.9125
CUST06606,49,Accountant,11176.27,680.3558333
CUST06607,29,Accountant,70802.28,6073.19
CUST06608,49,Doctor,14366.56,1211.213333
CUST06609,19,Teacher,39145.96,3457.163333
CUST06610,32,Entrepreneur,19853.4,1463.45
CUST06611,24,Lawyer,66610.28,5395.856667
CUST06612,44,Entrepreneur,11391.83,782.3191667
CUST06613,41,Accountant,28637.08,2167.423333
CUST06614,31,Manager,106309.8,8925.15
CUST06615,23,Accountant,101114.73,8679.2275
CUST06616,20,Manager,15837.31,1019.775833
CUST06617,29,Scientist,11126.925,1049.24375
CUST06618,38,Journalist,11954.335,932.1945833
CUST06619,25,Engineer,68984.84,5806.736667
CUST06620,49,Manager,122178.93,10085.5775
CUST06621,22,Architect,120497.52,10203.46
CUST06622,43,Media_Manager,119016.88,9918.073333
CUST06623,32,Journalist,91870.71,7946.8925
CUST06624,44,Manager,95310.03,7978.5025
CUST06625,17,Teacher,20736.07,1618.005833
CUST06626,21,Accountant,159958.32,13161.86
CUST06627,30,Lawyer,28793.49,2669.4575
CUST06628,45,Teacher,106444.68,9015.39
CUST06629,18,Architect,49732.35,4321.3625
CUST06630,36,Developer,35851.39,2762.615833
CUST06631,45,Architect,62799.48,5159.29
CUST06632,36,Lawyer,40883.92,3525.993333
CUST06633,35,Teacher,74270.8,6325.233333
CUST06635,18,Engineer,47868.74,3802.061667
CUST06636,27,Accountant,36913.88,2859.156667
CUST06637,44,Doctor,71015.07,5866.9225
CUST06638,25,Manager,15669.87,1481.8225
CUST06639,21,Manager,98839.2,7937.6
CUST06640,31,Scientist,30953.51,2807.459167
CUST06641,41,Architect,106122.03,8652.5025
CUST06642,55,Teacher,60498.6,5147.55
CUST06643,19,Journalist,30931.16,2521.596667
CUST06644,45,Manager,119706.2,10267.51667
CUST06645,43,Manager,44295.54,3677.295
CUST06646,33,Teacher,18114.35,1515.529167
CUST06647,51,Engineer,24771.94,2356.328333
CUST06648,30,Developer,10210.735,733.8945833
CUST06649,40,Doctor,68529.92,6000.826667
CUST06650,22,Doctor,59240.0,4697.666667
CUST06651,39,Accountant,15898.59,1059.8825
CUST06652,22,Media_Manager,29132.58,2559.715
CUST06653,22,Manager,57101.1,4668.425
CUST06654,41,Mechanic,28062.39,2397.5325
CUST06655,41,Journalist,25434.13,2318.510833
CUST06656,48,Manager,22292.16,1560.68
CUST06657,31,Manager,84169.92,7221.16
CUST06658,21,Mechanic,36463.7,2845.641667
CUST06659,30,Musician,82995.82,7092.318333
CUST06660,44,Accountant,66012.28,5400.023333
CUST06661,44,Mechanic,72524.2,6005.683333
CUST06662,29,Architect,118184.92,9901.743333
CUST06663,39,Scientist,7518.71,505.5591667
CUST06664,29,Media_Manager,61711.89,5403.6575
CUST06665,25,Lawyer,14387.88,1165.99
CUST06666,27,Mechanic,35938.45,2830.870833
CUST06667,38,Writer,45188.52,3868.71
CUST06668,40,Musician,30839.77,2345.980833
CUST06669,24,Manager,52462.42,4315.868333
CUST06670,41,Accountant,172778.16,14626.18
CUST06671,36,Manager,83265.72,6899.81
CUST06672,27,Lawyer,18385.23,1413.1025
CUST06673,34,Writer,42366.0,3340.5
CUST06674,18,Mechanic,46230.26,3579.521667
CUST06675,52,Doctor,113196.54,9672.045
CUST06677,42,Musician,95949.4,7875.783333
CUST06678,37,Engineer,35185.56,2962.13
CUST06679,28,Engineer,30695.12,2610.926667
CUST06680,25,Manager,61102.78,4823.898333
CUST06681,54,Architect,23667.29,2082.274167
CUST06682,42,Doctor,40290.47,3617.539167
CUST06683,25,Developer,44447.88,3999.99
CUST06684,44,Accountant,17963.45,1328.954167
CUST06685,27,Scientist,57626.34,4906.733879
CUST06686,19,Engineer,15131.6,1505.966667
CUST06687,54,Teacher,83859.84,6759.32
CUST06688,32,Mechanic,73871.32,5985.943333
CUST06689,28,Journalist,8514.715,525.5595833
CUST06690,18,Accountant,68893.59,5989.1325
CUST06691,42,Engineer,37819.13,3185.594167
CUST06692,31,Journalist,33726.6,2860.55
CUST06693,46,Entrepreneur,78984.46,6360.038333
CUST06694,18,Lawyer,9531.25,594.2708333
CUST06695,30,Lawyer,20730.15,1661.5125
CUST06696,55,Teacher,89342.58,7644.215
CUST06697,25,Engineer,29374.77,2377.8975
CUST06698,33,Teacher,115649.52,9400.46
CUST06699,26,Journalist,31263.7,2812.308333
CUST06700,19,Developer,30936.69,2416.0575
CUST06702,34,Media_Manager,52385.58,4492.465
CUST06703,48,Musician,20662.84,1663.903333
CUST06704,19,Teacher,139144.84,11572.40333
CUST06705,45,Scientist,29313.3,2151.775
CUST06706,39,Manager,33891.6,3122.3
CUST06707,31,Mechanic,40196.9,3390.741667
CUST06708,45,Architect,20318.97,1463.2475
CUST06709,34,Architect,16784.74,1133.728333
CUST06710,38,Teacher,8475.64,794.3033333
CUST06711,39,Engineer,83384.2,7080.683333
CUST06712,48,Manager,85760.85,7172.7375
CUST06713,34,Lawyer,80661.32,6551.776667
CUST06714,30,Mechanic,79657.0,6610.083333
CUST06715,18,Media_Manager,79708.89,6593.4075
CUST06716,19,Entrepreneur,14363.23,1156.935833
CUST06717,24,Lawyer,16479.14,1077.261667
CUST06718,29,Manager,25389.26,1954.771667
CUST06719,36,Media_Manager,92705.84,7957.486667
CUST06720,21,Engineer,46841.92,3734.493333
CUST06721,34,Musician,19433.48,1682.456667
CUST06722,25,Writer,47456.32,4007.693333
CUST06723,35,Developer,18419.57,1243.964167
CUST06724,26,Architect,30976.75,2864.395833
CUST06725,40,Writer,61043.61,5052.9675
CUST06726,41,Developer,68078.6,5651.216667
CUST06727,41,Manager,88709.79,7636.4825
CUST06728,31,Developer,43900.02,3548.335
CUST06729,22,Scientist,17399.43,1485.9525
CUST06730,28,Mechanic,72886.08,5805.84
CUST06731,27,Accountant,16474.49,1165.874167
CUST06732,21,Media_Manager,25838.55,2163.2125
CUST06733,32,Teacher,9662.195,885.1829167
CUST06734,38,Mechanic,11850.985,930.5820833
CUST06735,30,Mechanic,30022.71,2684.8925
CUST06736,41,Mechanic,9221.27,794.4391667
CUST06737,20,Developer,47406.22,3726.518333
CUST06738,35,Engineer,89891.43,7459.9525
CUST06739,35,Musician,125155.2,10231.6
CUST06740,42,Entrepreneur,18675.65,1548.304167
CUST06741,54,Accountant,14566.335,1105.86125
CUST06742,44,Scientist,15990.655,1244.554583
CUST06744,21,Teacher,125280.36,10704.03
CUST06745,38,Journalist,113085.87,9531.8225
CUST06746,28,Scientist,61035.4,5140.283333
CUST06747,31,Scientist,132123.84,10895.32
CUST06748,34,Accountant,36802.82,2426.564168
CUST06749,50,Scientist,121962.9,10055.575
CUST06750,27,Developer,20043.26,1385.271667
CUST06751,37,Manager,28360.5,2086.375
CUST06752,42,Engineer,17468.19,1453.6825
CUST06753,47,Media_Manager,179078.28,15115.19
CUST06754,19,Musician,82659.32,6700.276667
CUST06755,32,Architect,119809.72,9939.143333
CUST06756,18,Journalist,73971.16,6051.263333
CUST06757,26,Accountant,14168.2,1054.683333
CUST06758,25,Media_Manager,87314.67,7121.2225
CUST06759,45,Accountant,16372.12,1648.343333
CUST06760,53,Scientist,21834.105,2071.50875
CUST06761,53,Entrepreneur,52205.88,4348.49
CUST06762,37,Engineer,16449.27,1089.7725
CUST06763,41,Musician,18314.09,1779.174167
CUST06764,32,Architect,14995.29,1138.6075
CUST06765,31,Entrepreneur,19363.33,1904.610833
CUST06766,34,Entrepreneur,29655.22,2635.268333
CUST06767,40,Architect,116346.93,9814.5775
CUST06768,52,Engineer,74766.86,6025.571667
CUST06769,28,Journalist,162590.56,13535.21333
CUST06770,41,Accountant,15153.54,1108.795
CUST06771,50,Lawyer,115735.76,9468.646667
CUST06772,43,Developer,14914.25,1510.854167
CUST06774,34,Teacher,44288.58,3390.715
CUST06775,51,Manager,38561.33,3289.444167
CUST06776,27,Writer,70968.8,5783.066667
CUST06777,23,Mechanic,78094.28,6755.856667
CUST06778,46,Doctor,78676.32,6710.36
CUST06779,34,Architect,155148.36,12909.03
CUST06780,32,Entrepreneur,152078.0,12435.16667
CUST06781,22,Entrepreneur,12837.245,837.7704167
CUST06782,29,Journalist,76652.88,6627.74
CUST06783,29,Developer,41810.59,2907.136029
CUST06784,40,Musician,19082.67,1495.2225
CUST06785,47,Mechanic,45461.54,3917.461667
CUST06786,37,Mechanic,32995.78,2540.648333
CUST06787,45,Mechanic,36154.22,3043.851667
CUST06788,25,Engineer,54430.71,4471.8925
CUST06789,39,Manager,21469.245,1809.10375
CUST06790,38,Media_Manager,128349.75,10903.8125
CUST06791,53,Architect,20875.67,1536.639167
CUST06792,26,Entrepreneur,44620.48,3421.373333
CUST06793,27,Mechanic,35540.74,3232.728333
CUST06794,34,Writer,63978.72,5065.56
CUST06795,19,Writer,50814.28,4517.523333
CUST06797,50,Entrepreneur,64871.14,5333.928333
CUST06798,30,Manager,89256.75,7379.0625
CUST06799,19,Entrepreneur,43913.46,3684.455
CUST06800,25,Writer,17164.13,1455.344167
CUST06801,23,Entrepreneur,170502.52,14489.54333
CUST06802,55,Entrepreneur,60244.72,5197.393333
CUST06803,20,Accountant,14231.42,1318.951667
CUST06804,47,Media_Manager,16520.865,1492.73875
CUST06805,30,Developer,20127.72,1689.31
CUST06807,30,Architect,28866.94,2682.578333
CUST06808,26,Mechanic,15475.91,908.4253371
CUST06810,31,Journalist,77047.4,6711.616667
CUST06811,19,Media_Manager,178113.84,14784.82
CUST06812,49,Scientist,101855.88,8446.99
CUST06813,42,Media_Manager,24688.88,2256.406667
CUST06815,34,Lawyer,28070.62,2437.218333
CUST06816,27,Scientist,18060.64,1280.053333
CUST06817,44,Scientist,32394.77,2614.564167
CUST06818,31,Scientist,145056.64,11965.05333
CUST06819,23,Teacher,33271.74,2537.645
CUST06820,55,Journalist,79710.09,6375.5075
CUST06821,33,Journalist,65635.12,5762.593333
CUST06822,29,Manager,8453.49,977.4575
CUST06823,41,Media_Manager,106602.63,8924.5525
CUST06824,37,Teacher,56227.47,4558.6225
CUST06825,43,Musician,55735.62,4939.635
CUST06826,23,Writer,57829.74,4689.145
CUST06827,38,Media_Manager,14388.68,1015.056667
CUST06828,51,Media_Manager,40639.06,3572.588333
CUST06829,54,Doctor,114597.04,9366.753333
CUST06830,26,Media_Manager,15591.37,1349.280833
CUST06831,38,Mechanic,21114.95,1478.579167
CUST06832,35,Accountant,8940.905,990.0754167
CUST06833,30,Architect,45012.72,3809.06
CUST06834,33,Architect,60195.36,4912.28
CUST06835,28,Accountant,10172.3,1046.691667
CUST06836,37,Doctor,31680.74,2670.061667
CUST06837,27,Developer,9389.1,950.425
CUST06838,38,Lawyer,32200.64,2552.386667
CUST06839,32,Writer,62574.16,5004.513333
CUST06840,26,Musician,21440.93,1555.744167
CUST06841,18,Writer,7371.05,403.2541667
CUST06842,40,Scientist,15366.215,996.5179167
CUST06843,19,Writer,79829.6,6618.466667
CUST06845,19,Accountant,64122.84,5053.57
CUST06846,23,Developer,47504.49,3760.7075
CUST06847,43,Doctor,10389.32,686.7766667
CUST06848,22,Entrepreneur,15777.945,1304.82875
CUST06849,40,Developer,10079.865,576.98875
CUST06850,22,Architect,66519.63,5759.3025
CUST06851,51,Manager,36868.13,3061.344167
CUST06852,34,Journalist,43549.86,3672.155
CUST06853,18,Scientist,81165.56,6867.796667
CUST06854,28,Musician,126732.6,10443.05
CUST06855,42,Journalist,104946.48,8701.54
CUST06856,37,Engineer,128502.39,10530.5325
CUST06857,25,Mechanic,8898.495,738.54125
CUST06858,22,Writer,62458.77,5426.8975
CUST06859,51,Engineer,34188.05,2821.004167
CUST06860,32,Lawyer,51568.11,4016.3425
CUST06861,19,Accountant,14920.97,1424.414167
CUST06862,21,Scientist,21595.875,2061.65625
CUST06863,38,Teacher,26029.41,1950.1175
CUST06864,34,Accountant,107808.63,9147.0525
CUST06865,37,Lawyer,86418.72,7085.56
CUST06866,48,Media_Manager,18290.89,1228.240833
CUST06867,22,Musician,9400.43,847.3691667
CUST06868,31,Scientist,9900.0,926.0
CUST06869,22,Teacher,17916.46,1127.075609
CUST06871,19,Doctor,38197.25,3191.104167
CUST06872,29,Engineer,17271.525,1269.29375
CUST06873,20,Mechanic,15620.91,1017.7425
CUST06874,37,Lawyer,133180.71,11114.3925
CUST06875,17,Accountant,19369.96,1791.163333
CUST06876,22,Engineer,9968.5,1123.708333
CUST06877,52,Writer,105295.08,8854.59
CUST06878,43,Writer,68611.44,5790.62
CUST06879,27,Writer,30738.51,2438.5425
CUST06880,27,Architect,7187.17,488.9308333
CUST06881,18,Teacher,76079.16,6462.93
CUST06882,37,Media_Manager,30111.3,2743.275
CUST06883,30,Lawyer,57617.88,4740.49
CUST06884,41,Architect,20346.15,1901.5125
CUST06885,44,Doctor,29378.06,2312.171667
CUST06886,44,Musician,15659.78,1132.981667
CUST06887,38,Lawyer,27947.42,2488.951667
CUST06888,50,Developer,12382.94,1061.911667
CUST06889,27,Journalist,98638.16,7996.846667
CUST06890,48,Entrepreneur,20849.95,1951.495833
CUST06891,51,Journalist,37452.59,2962.049167
CUST06892,37,Entrepreneur,66074.92,5221.243333
CUST06893,33,Scientist,32033.29,2674.440833
CUST06894,40,Teacher,28023.54,2532.295
CUST06895,37,Manager,30784.67,2682.389167
CUST06896,43,Architect,165368.56,13561.71333
CUST06897,33,Developer,115086.6,9779.55
CUST06898,18,Developer,17599.48,1202.623333
CUST06899,30,Doctor,48644.8,4142.733333
CUST06900,30,Journalist,28747.25,2523.604167
CUST06901,38,Engineer,15496.42,1059.368333
CUST06902,43,Media_Manager,57502.5,5055.875
CUST06903,44,Journalist,86865.84,7479.82
CUST06904,39,Mechanic,23923.54,1729.628333
CUST06905,40,Entrepreneur,73226.6,6192.216667
CUST06906,45,Architect,36760.86,2967.405
CUST06907,19,Writer,28059.97,2312.330833
CUST06909,25,Accountant,43428.47,3731.039167
CUST06910,26,Mechanic,40636.56,3460.38
CUST06911,22,Engineer,88556.58,7464.715
CUST06912,41,Media_Manager,11603.81,900.9841667
CUST06913,19,Musician,14840.5,1501.708333
CUST06914,44,Journalist,65163.0,5586.25
CUST06915,29,Accountant,79556.37,6378.6975
CUST06916,39,Accountant,66995.86,5384.988333
CUST06917,45,Developer,31185.98,2434.831667
CUST06918,26,Developer,25290.87,1868.5725
CUST06919,37,Journalist,69637.24,6059.103333
CUST06920,55,Lawyer,17199.795,1489.31625
CUST06921,27,Mechanic,85653.96,7211.83
CUST06922,23,Writer,20455.92,1935.66
CUST06924,41,Architect,7832.295,488.69125
CUST06925,17,Accountant,8886.055,544.5045833
CUST06926,46,Writer,83823.22,6841.268333
CUST06927,34,Doctor,47984.19,3718.6825
CUST06928,31,Accountant,31700.3,2444.691667
CUST06929,41,Mechanic,58871.28,5042.94
CUST06930,35,Lawyer,17074.51,1426.875833
CUST06931,30,Manager,21131.71,1882.975833
CUST06932,29,Lawyer,20637.2,1668.766667
CUST06933,39,Manager,122922.24,10210.52
CUST06934,52,Mechanic,89913.09,7648.7575
CUST06935,52,Doctor,81223.36,6859.613333
CUST06936,48,Mechanic,59861.2,4847.433333
CUST06937,33,Accountant,18292.21,1477.350833
CUST06938,37,Musician,131121.75,11211.8125
CUST06939,28,Mechanic,7567.63,672.6358333
CUST06940,37,Architect,14679.83,1183.319167
CUST06941,22,Accountant,37467.18,2920.265
CUST06942,24,Journalist,46586.8,4026.233333
CUST06943,43,Lawyer,34744.15,2784.345833
CUST06944,28,Media_Manager,69194.98,5657.248333
CUST06945,38,Doctor,55339.56,4648.63
CUST06946,18,Lawyer,20590.48,1704.873333
CUST06947,46,Writer,95460.81,7989.0675
CUST06948,38,Lawyer,7414.145,903.8454167
CUST06949,18,Architect,37024.7,3179.391667
CUST06950,50,Manager,92650.2,7909.85
CUST06951,34,Musician,30375.05,2426.254167
CUST06952,36,Architect,34710.6,3170.55
CUST06953,27,Journalist,86210.79,7142.2325
CUST06954,44,Musician,39513.84,2993.82
CUST06955,41,Developer,30352.11,2317.3425
CUST06956,47,Scientist,63199.96,5426.663333
CUST06957,36,Mechanic,93890.61,7717.2175
CUST06958,19,Journalist,21001.62,1452.135
CUST06959,52,Architect,29879.43,2450.9525
CUST06960,37,Developer,17559.88,1179.323333
CUST06961,24,Doctor,60287.61,5192.9675
CUST06962,43,Lawyer,154868.24,13051.68667
CUST06963,21,Engineer,8736.19,639.0158333
CUST06964,22,Engineer,13762.45,910.8708333
CUST06965,34,Writer,34435.82,2740.651667
CUST06966,31,Engineer,26690.13,2326.1775
CUST06967,44,Manager,59789.0,5119.416667
CUST06968,40,Mechanic,23129.88,1735.49
CUST06969,54,Doctor,60340.02,4946.335
CUST06970,34,Developer,16640.35,1253.695833
CUST06971,31,Manager,20804.18,1515.681667
CUST06972,29,Journalist,43200.9,3807.075
CUST06973,24,Engineer,17397.56,1681.796667
CUST06974,47,Accountant,104994.33,8703.5275
CUST06976,45,Mechanic,84833.62,6875.468333
CUST06977,26,Teacher,21178.31,1990.859167
CUST06978,32,Accountant,122053.2,10370.1
CUST06979,20,Architect,16365.59,1089.799167
CUST06980,37,Writer,17238.11,1599.509167
CUST06981,28,Scientist,65929.12,5649.093333
CUST06982,35,Entrepreneur,15334.13,1462.844167
CUST06983,25,Journalist,69136.54,5902.378333
CUST06984,46,Architect,61976.44,5027.703333
CUST06985,27,Entrepreneur,87416.52,7037.71
CUST06986,30,Journalist,16340.12,1275.676667
CUST06987,31,Developer,60878.97,5173.2475
CUST06988,40,Journalist,19723.82,1398.651667
CUST06989,29,Manager,14674.175,1199.847917
CUST06990,34,Doctor,14332.03,1117.335833
CUST06991,26,Doctor,16133.43,1283.4525
CUST06992,42,Scientist,61737.94,4888.828333
CUST06993,31,Accountant,160350.4,13274.53333
CUST06994,17,Journalist,7471.91,597.6591667
CUST06995,41,Doctor,61756.52,5312.376667
CUST06996,50,Developer,12766.425,1206.86875
CUST06997,23,Developer,22032.32,2074.026667
CUST06998,35,Media_Manager,60271.92,4782.66
CUST06999,38,Architect,10917.655,1175.804583
CUST07000,24,Accountant,20355.23,1978.269167
CUST07001,35,Accountant,14115.22,1309.268333
CUST07002,33,Media_Manager,43501.95,3418.1625
CUST07003,26,Accountant,20762.97,1651.2475
CUST07005,21,Accountant,57326.49,5042.2075
CUST07006,43,Teacher,61627.0,4863.583333
CUST07007,19,Architect,106215.04,8592.253333
CUST07008,43,Architect,93529.05,7775.0875
CUST07009,25,Accountant,16909.09,1254.090833
CUST07010,24,Doctor,43610.13,3640.1775
CUST07012,19,Architect,26922.65,2343.554167
CUST07013,17,Teacher,28356.18,2425.015
CUST07014,47,Engineer,24372.88,1981.073333
CUST07015,36,Media_Manager,24881.15,2304.429167
CUST07016,19,Teacher,72152.8,5849.733333
CUST07017,43,Journalist,26908.25,2254.354167
CUST07018,38,Architect,32919.12,2723.26
CUST07019,49,Lawyer,40656.6,3472.05
CUST07020,37,Musician,53143.17,4554.5975
CUST07021,48,Accountant,172534.16,14344.84667
CUST07022,18,Journalist,34315.71,3018.6425
CUST07023,44,Lawyer,70686.44,5805.536667
CUST07024,47,Manager,31280.63,2499.719167
CUST07025,43,Engineer,14031.25,1107.270833
CUST07026,38,Mechanic,17015.66,1332.971667
CUST07027,25,Developer,10307.97,625.9975
CUST07028,45,Developer,105675.6,8894.3
CUST07029,55,Lawyer,36368.55,2782.7125
CUST07031,26,Mechanic,12975.96,1036.33
CUST07032,28,Architect,45780.86,3541.071667
CUST07033,55,Media_Manager,158604.0,13273.0
CUST07034,21,Accountant,28184.28,2398.69
CUST07035,30,Engineer,24974.35,2166.195833
CUST07036,28,Journalist,9979.875,973.65625
CUST07037,41,Scientist,19205.485,1828.457083
CUST07038,50,Entrepreneur,19891.58,1515.631667
CUST07039,48,Accountant,114082.64,9508.886667
CUST07040,37,Manager,30247.7,2328.641667
